ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
5988463,HN358038,05/22/2007 01:04:26 PM,087XX S EUCLID AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,412,4,8,48,08B,1190702,1847380,2007,02/28/2018 03:56:25 PM,41.736228251,-87.576914082,"(41.736228251, -87.576914082)"
5988464,HN385520,06/04/2007 11:32:56 PM,036XX E 118TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,433,4,10,55,14,1202125,1827335,2007,02/28/2018 03:56:25 PM,41.680940017,-87.535745374,"(41.680940017, -87.535745374)"
5988467,HN779380,12/27/2007 12:01:00 AM,044XX W JACKSON BLVD,460,BATTERY,SIMPLE,SIDEWALK,false,false,1113,11,28,26,08B,1146861,1898318,2007,02/28/2018 03:56:25 PM,41.876954977,-87.736237031,"(41.876954977, -87.736237031)"
5988472,HN784450,12/30/2007 04:40:00 AM,003XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,1212,12,27,28,08B,1170994,1902180,2007,02/28/2018 03:56:25 PM,41.88705768,-87.647514742,"(41.88705768, -87.647514742)"
5988473,HN779293,12/26/2007 10:35:00 PM,014XX S CHRISTIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1021,10,24,29,08B,1154267,1892811,2007,02/28/2018 03:56:25 PM,41.861698573,-87.709191255,"(41.861698573, -87.709191255)"
5988474,HN782800,12/29/2007 03:15:00 AM,035XX W 13TH PL,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,1021,10,24,29,04B,1152917,1893675,2007,02/28/2018 03:56:25 PM,41.864096311,-87.714124026,"(41.864096311, -87.714124026)"
5988476,HN784449,12/30/2007 04:50:24 AM,010XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1231,12,2,28,14,1165888,1895568,2007,02/28/2018 03:56:25 PM,41.86902427,-87.666453984,"(41.86902427, -87.666453984)"
5988477,HN783268,12/29/2007 01:00:00 PM,077XX S SAGINAW AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,true,false,421,4,7,43,18,1195264,1854257,2007,02/28/2018 03:56:25 PM,41.754988046,-87.559974389,"(41.754988046, -87.559974389)"
5988479,HN784150,12/29/2007 10:15:00 PM,036XX S WESTERN BLVD,820,THEFT,$500 AND UNDER,STREET,false,false,913,9,12,59,6,1161113,1880649,2007,02/28/2018 03:56:25 PM,41.828185432,-87.684398065,"(41.828185432, -87.684398065)"
5988480,HN778275,12/22/2007 12:30:00 PM,012XX S HOMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1021,10,24,29,11,1153892,1894316,2007,02/28/2018 03:56:25 PM,41.865835933,-87.710527744,"(41.865835933, -87.710527744)"
5988481,HN783838,12/29/2007 04:00:00 PM,050XX S ELLIS AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,2124,2,4,39,3,1183761,1871831,2007,02/28/2018 03:56:25 PM,41.803488699,-87.601581029,"(41.803488699, -87.601581029)"
5988484,HN782876,12/29/2007 05:00:00 AM,053XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,934,9,16,61,08B,1170551,1869504,2007,02/28/2018 03:56:25 PM,41.797401558,-87.650096127,"(41.797401558, -87.650096127)"
5988485,HN781147,12/28/2007 03:55:00 AM,033XX N PULASKI RD,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1731,17,31,16,18,1149147,1921656,2007,02/28/2018 03:56:25 PM,41.940952796,-87.72723795,"(41.940952796, -87.72723795)"
5988487,HN783524,12/29/2007 02:59:00 PM,083XX S COLFAX AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,true,false,423,4,7,46,18,1194953,1850154,2007,02/28/2018 03:56:25 PM,41.743736757,-87.561249019,"(41.743736757, -87.561249019)"
5988488,HN768455,12/12/2007 11:15:00 AM,041XX W WILCOX ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1115,11,28,26,08B,1148828,1899014,2007,02/28/2018 03:56:25 PM,41.878827102,-87.728996734,"(41.878827102, -87.728996734)"
5988489,HN783156,12/29/2007 11:50:00 AM,023XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,134,1,3,33,18,1176685,1888774,2007,02/28/2018 03:56:25 PM,41.85014407,-87.627021086,"(41.85014407, -87.627021086)"
5988490,HN783694,12/29/2007 04:38:00 PM,040XX S CALIFORNIA AVE,460,BATTERY,SIMPLE,COIN OPERATED MACHINE,false,false,912,9,12,58,08B,1158367,1877548,2007,02/28/2018 03:56:25 PM,41.819732387,-87.694557506,"(41.819732387, -87.694557506)"
5988491,HN784014,12/29/2007 09:23:53 PM,016XX S HOMAN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,1021,10,24,29,14,1153969,1891610,2007,02/28/2018 03:56:25 PM,41.858408833,-87.710317158,"(41.858408833, -87.710317158)"
5988495,HN784134,12/29/2007 06:00:00 PM,019XX S INDIANA AVE,560,ASSAULT,SIMPLE,STREET,false,false,133,1,2,33,08A,1177956,1890935,2007,02/28/2018 03:56:25 PM,41.856045217,-87.622290685,"(41.856045217, -87.622290685)"
5988496,HN783413,12/29/2007 02:05:00 PM,014XX E 50TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,2124,2,4,39,3,1186495,1872128,2007,02/28/2018 03:56:25 PM,41.804239379,-87.591544862,"(41.804239379, -87.591544862)"
5988499,HN784343,12/30/2007 02:45:00 AM,077XX S EXCHANGE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,421,4,7,43,18,1196710,1853964,2007,02/28/2018 03:56:25 PM,41.754148242,-87.554685037,"(41.754148242, -87.554685037)"
5988500,HN778154,12/26/2007 02:30:00 AM,042XX W 21ST PL,560,ASSAULT,SIMPLE,RESIDENCE,false,true,1012,10,24,29,08A,1148408,1889418,2007,02/28/2018 03:56:25 PM,41.852502626,-87.730786215,"(41.852502626, -87.730786215)"
5988501,HN783917,12/29/2007 07:15:00 PM,0000X N KEDZIE AVE,810,THEFT,OVER $500,STREET,true,false,1331,12,28,27,6,1155039,1900265,2007,02/28/2018 03:56:25 PM,41.882137696,-87.706157436,"(41.882137696, -87.706157436)"
5988503,HN779366,12/26/2007 11:35:00 PM,046XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1111,11,28,25,14,1145175,1903582,2007,02/28/2018 03:56:25 PM,41.891432031,-87.74229447,"(41.891432031, -87.74229447)"
5988504,HN778311,12/26/2007 06:45:00 AM,040XX W SCHOOL ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1731,17,30,16,7,1148680,1921618,2007,02/28/2018 03:56:25 PM,41.940857568,-87.728955347,"(41.940857568, -87.728955347)"
5988506,HN784275,12/30/2007 12:40:00 AM,018XX W CULLERTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,1223,12,25,31,14,1164469,1890439,2007,02/28/2018 03:56:25 PM,41.854979958,-87.67180856,"(41.854979958, -87.67180856)"
5988509,HN784105,12/29/2007 08:00:00 AM,045XX N DRAKE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,17,33,14,7,1151901,1930024,2007,02/28/2018 03:56:25 PM,41.963861312,-87.716894691,"(41.963861312, -87.716894691)"
5988510,HN776782,12/25/2007 02:45:00 AM,009XX E 100TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,511,5,8,50,08B,1184392,1838242,2007,02/28/2018 03:56:25 PM,41.711302383,-87.600316501,"(41.711302383, -87.600316501)"
5988514,HN782487,12/26/2007 12:01:00 AM,046XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1623,16,45,15,14,1140614,1930413,2007,02/28/2018 03:56:25 PM,41.965144087,-87.758384353,"(41.965144087, -87.758384353)"
5988515,HN783226,12/29/2007 11:29:00 AM,001XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA TRAIN,true,false,123,1,42,32,18,1176407,1899562,2007,02/28/2018 03:56:25 PM,41.879753309,-87.627715947,"(41.879753309, -87.627715947)"
5988516,HN781734,12/28/2007 12:01:00 AM,036XX W BELLE PLAINE AVE,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1723,17,33,16,7,1151175,1927002,2007,02/28/2018 03:56:25 PM,41.955583034,-87.719643558,"(41.955583034, -87.719643558)"
5988518,HN783114,12/28/2007 08:00:00 PM,022XX W MAYPOLE AVE,820,THEFT,$500 AND UNDER,STREET,false,false,1332,12,2,28,6,1161315,1900968,2007,02/28/2018 03:56:25 PM,41.883938619,-87.68309239,"(41.883938619, -87.68309239)"
5988519,HN783061,12/28/2007 12:00:00 PM,029XX S DR MARTIN LUTHER KING JR DR,890,THEFT,FROM BUILDING,OTHER,false,false,2122,1,4,35,6,1179394,1885524,2007,02/28/2018 03:56:25 PM,41.841164277,-87.6171782,"(41.841164277, -87.6171782)"
5988520,HN779399,12/27/2007 12:08:00 AM,035XX W 28TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1032,10,22,30,08B,1153405,1885172,2007,02/28/2018 03:56:25 PM,41.840753406,-87.712558241,"(41.840753406, -87.712558241)"
5988523,HN783843,12/29/2007 06:06:00 PM,002XX N MICHIGAN AVE,870,THEFT,POCKET-PICKING,RESTAURANT,false,false,124,1,42,32,6,1177257,1901899,2007,02/28/2018 03:56:25 PM,41.886146944,-87.624524028,"(41.886146944, -87.624524028)"
5988524,HN781555,12/28/2007 11:45:00 AM,028XX E 76TH ST,560,ASSAULT,SIMPLE,APARTMENT,false,false,421,4,7,43,08A,1196244,1855483,2007,02/28/2018 03:56:25 PM,41.758328049,-87.556342462,"(41.758328049, -87.556342462)"
5988525,HN784352,12/30/2007 12:01:00 AM,004XX N UNION AVE,810,THEFT,OVER $500,STREET,false,false,1323,12,27,24,6,1171448,1903387,2007,02/28/2018 03:56:25 PM,41.890359796,-87.645812026,"(41.890359796, -87.645812026)"
5988526,HN780247,12/27/2007 02:20:00 PM,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,122,1,42,32,6,1176352,1900927,2007,02/28/2018 03:56:25 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
5988527,HN774119,12/23/2007 07:40:00 AM,043XX W VAN BUREN ST,560,ASSAULT,SIMPLE,SIDEWALK,false,true,1131,11,24,26,08A,1147564,1897671,2007,02/28/2018 03:56:25 PM,41.875166083,-87.733672397,"(41.875166083, -87.733672397)"
5988532,HN776153,12/24/2007 03:16:00 PM,005XX W 126TH PL,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE,false,false,523,5,9,53,26,1174875,1821015,2007,02/28/2018 03:56:25 PM,41.664245883,-87.635680737,"(41.664245883, -87.635680737)"
5988535,HN780584,12/27/2007 03:00:00 PM,128XX S UNION AVE,890,THEFT,FROM BUILDING,RESIDENCE,true,false,523,5,34,53,6,1173989,1819903,2007,02/28/2018 03:56:25 PM,41.661214003,-87.63895589,"(41.661214003, -87.63895589)"
5988536,HN780506,12/27/2007 05:00:00 PM,011XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,131,1,2,28,6,1173303,1895451,2007,02/28/2018 03:56:25 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
5988537,HN782682,12/28/2007 12:35:00 AM,083XX S MACKINAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,424,4,10,46,08B,1199921,1850307,2007,02/28/2018 03:56:25 PM,41.74403284,-87.543041152,"(41.74403284, -87.543041152)"
5988538,HN754341,12/11/2007 08:00:00 PM,039XX W ROOSEVELT RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1011,10,24,29,08B,1150354,1894422,2007,02/28/2018 03:56:25 PM,41.866196509,-87.723513299,"(41.866196509, -87.723513299)"
5988540,HN784214,12/30/2007 12:10:00 AM,0000X N WESTERN AVE,820,THEFT,$500 AND UNDER,GAS STATION,false,false,1332,12,2,28,6,1160400,1900403,2007,02/28/2018 03:56:25 PM,41.882407184,-87.686468002,"(41.882407184, -87.686468002)"
5988544,HN784111,12/29/2007 05:00:00 PM,053XX S MARYLAND AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,2131,2,5,41,5,1182815,1869779,2007,02/28/2018 03:56:25 PM,41.797879892,-87.605114187,"(41.797879892, -87.605114187)"
5988545,HN783089,12/29/2007 10:30:00 AM,075XX S BLACKSTONE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,411,4,5,43,08B,1187518,1855086,2007,02/28/2018 03:56:25 PM,41.757450465,-87.588334543,"(41.757450465, -87.588334543)"
5988547,HN782296,12/28/2007 07:30:00 PM,022XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,134,1,3,33,26,1176664,1889529,2007,02/28/2018 03:56:25 PM,41.852216317,-87.627075368,"(41.852216317, -87.627075368)"
5988551,HN783688,12/01/2007 10:00:00 AM,115XX S NORMAL AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,524,5,34,53,5,1175036,1828382,2007,02/28/2018 03:56:25 PM,41.684458533,-87.634873017,"(41.684458533, -87.634873017)"
5988552,HN773655,12/22/2007 03:00:00 PM,015XX S CALIFORNIA BLVD,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1023,10,28,29,7,1157933,1892537,2007,02/28/2018 03:56:25 PM,41.860872766,-87.695741425,"(41.860872766, -87.695741425)"
5988553,HN778155,12/25/2007 04:00:00 PM,0000X S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,1212,12,27,28,08B,1171060,1899996,2007,02/28/2018 03:56:25 PM,41.88106319,-87.647336486,"(41.88106319, -87.647336486)"
5988555,HN783772,12/29/2007 06:10:00 PM,089XX S BLACKSTONE AVE,460,BATTERY,SIMPLE,APARTMENT,false,false,413,4,8,48,08B,1187677,1846002,2007,02/28/2018 03:56:25 PM,41.7325193,-87.588040183,"(41.7325193, -87.588040183)"
5988556,HN784420,12/30/2007 04:05:59 AM,014XX W 93RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2222,22,21,73,08B,1168191,1843066,2007,02/28/2018 03:56:25 PM,41.724903331,-87.659510007,"(41.724903331, -87.659510007)"
5988558,HN781305,12/28/2007 07:00:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,134,1,3,33,26,1176683,1888842,2007,02/28/2018 03:56:25 PM,41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
5988559,HN778464,12/26/2007 11:00:00 AM,0000X S DEARBORN ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,112,1,42,32,10,1175945,1900240,2007,02/28/2018 03:56:25 PM,41.881624191,-87.629391908,"(41.881624191, -87.629391908)"
5988560,HN783878,12/29/2007 07:15:00 PM,049XX S DREXEL BLVD,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2124,2,4,39,5,1183147,1872548,2007,02/28/2018 03:56:25 PM,41.805470526,-87.603810519,"(41.805470526, -87.603810519)"
5988561,HN783783,12/29/2007 06:20:00 PM,027XX E 84TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,423,4,7,46,08B,1196067,1849809,2007,02/28/2018 03:56:25 PM,41.742762549,-87.557178722,"(41.742762549, -87.557178722)"
5988564,HN783138,12/29/2007 03:00:00 AM,024XX W HURON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1313,12,26,24,14,1159930,1904592,2007,02/28/2018 03:56:25 PM,41.893911875,-87.688078183,"(41.893911875, -87.688078183)"
5988570,HN784509,12/30/2007 07:30:00 AM,111XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,22,34,75,08B,1167519,1830820,2007,02/28/2018 03:56:25 PM,41.691312761,-87.662321097,"(41.691312761, -87.662321097)"
5988571,HN778872,12/26/2007 05:30:00 PM,042XX W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1115,11,28,26,08B,1148270,1898351,2007,02/28/2018 03:56:25 PM,41.877018518,-87.731062705,"(41.877018518, -87.731062705)"
5988572,HN783960,12/29/2007 08:29:00 PM,119XX S LA SALLE ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,true,false,522,5,9,53,04B,1177408,1825740,2007,02/28/2018 03:56:25 PM,41.677155383,-87.626269219,"(41.677155383, -87.626269219)"
5988573,HN783938,12/29/2007 07:55:00 PM,028XX E 76TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,421,4,7,43,08B,1196226,1854981,2007,02/28/2018 03:56:25 PM,41.756950971,-87.556425044,"(41.756950971, -87.556425044)"
5988574,HN784390,12/30/2007 03:24:36 AM,011XX W ADDISON ST,890,THEFT,FROM BUILDING,SIDEWALK,true,false,1923,19,44,6,6,1168050,1924063,2007,02/28/2018 03:56:25 PM,41.947169937,-87.657692781,"(41.947169937, -87.657692781)"
5988575,HN769963,12/20/2007 10:40:00 PM,017XX E 67TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,332,3,5,43,08B,1188806,1860897,2007,02/28/2018 03:56:25 PM,41.773365641,-87.583428607,"(41.773365641, -87.583428607)"
5988577,HN774236,12/22/2007 08:30:00 PM,014XX N LOCKWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,25,37,25,08B,1140763,1909104,2007,02/28/2018 03:56:25 PM,41.906667305,-87.758361973,"(41.906667305, -87.758361973)"
5988578,HN783856,12/29/2007 07:00:00 PM,071XX S SOUTH SHORE DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,334,3,7,43,3,1194486,1858322,2007,02/28/2018 03:56:25 PM,41.766161865,-87.562692028,"(41.766161865, -87.562692028)"
5988579,HN783841,12/29/2007 06:46:00 PM,058XX S ROCKWELL ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,824,8,16,63,3,1160041,1865747,2007,02/28/2018 03:56:25 PM,41.787314614,-87.688741206,"(41.787314614, -87.688741206)"
5988583,HN782488,12/28/2007 05:00:00 PM,016XX E 75TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,324,3,8,43,5,1188421,1855577,2007,02/28/2018 03:56:25 PM,41.758776307,-87.585009571,"(41.758776307, -87.585009571)"
5988584,HN783664,12/29/2007 04:50:00 PM,067XX S ROCKWELL ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,831,8,15,66,3,1160202,1859864,2007,02/28/2018 03:56:25 PM,41.771167525,-87.688312685,"(41.771167525, -87.688312685)"
5988585,HN784143,12/29/2007 12:30:00 PM,074XX S SOUTH SHORE DR,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,334,3,7,43,5,1195711,1856699,2007,02/28/2018 03:56:25 PM,41.761678034,-87.558255664,"(41.761678034, -87.558255664)"
5988586,HN783569,12/29/2007 03:30:00 PM,001XX E 68TH ST,560,ASSAULT,SIMPLE,SIDEWALK,true,false,322,3,20,69,08A,1178474,1859963,2007,02/28/2018 03:56:25 PM,41.771043625,-87.621331292,"(41.771043625, -87.621331292)"
5988588,HN779467,12/27/2007 01:25:20 AM,031XX N MILWAUKEE AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,true,false,2523,25,31,21,26,1150208,1920874,2007,02/28/2018 03:56:25 PM,41.938786272,-87.723358802,"(41.938786272, -87.723358802)"
5988589,HN784073,12/29/2007 10:40:00 PM,024XX E 74TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,334,3,7,43,04B,1194087,1856376,2007,02/28/2018 03:56:25 PM,41.760831697,-87.564218251,"(41.760831697, -87.564218251)"
5988590,HN782769,12/29/2007 01:33:00 AM,035XX W 63RD ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,true,false,823,8,15,66,3,1153833,1862611,2007,02/28/2018 03:56:25 PM,41.778834421,-87.711586587,"(41.778834421, -87.711586587)"
5988591,HN782618,12/28/2007 11:04:00 PM,012XX E 71ST ST,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,true,false,321,3,5,69,08B,1185505,1858162,2007,02/28/2018 03:56:25 PM,41.7659389,-87.595615132,"(41.7659389, -87.595615132)"
5988592,HN520022,08/06/2007 05:30:00 PM,007XX W BITTERSWEET PL,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,2323,19,46,3,6,1170617,1927185,2007,02/28/2018 03:56:25 PM,41.955680901,-87.648165509,"(41.955680901, -87.648165509)"
5988593,HN769983,12/20/2007 10:00:00 PM,019XX E 74TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,333,3,5,43,08B,1190600,1856292,2007,02/28/2018 03:56:25 PM,41.760686036,-87.577000769,"(41.760686036, -87.577000769)"
5988598,HN781665,12/28/2007 01:20:00 PM,0000X E JACKSON BLVD,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,123,1,2,32,26,1176659,1899008,2007,02/28/2018 03:56:25 PM,41.878227412,-87.626807395,"(41.878227412, -87.626807395)"
5988599,HN783547,12/29/2007 02:00:00 PM,055XX W WAVELAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1633,16,38,15,08B,1138804,1924052,2007,02/28/2018 03:56:25 PM,41.94772204,-87.765194444,"(41.94772204, -87.765194444)"
5988601,HN782413,12/28/2007 08:31:00 PM,050XX S ABERDEEN ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,921,9,16,61,04A,1169836,1871430,2007,02/28/2018 03:56:25 PM,41.802702279,-87.652662198,"(41.802702279, -87.652662198)"
5988602,HN777328,12/25/2007 05:45:00 PM,0000X E 35TH ST,331,ROBBERY,ATTEMPT: AGGRAVATED,CTA PLATFORM,true,false,2113,2,3,35,3,1177009,1881847,2007,02/28/2018 03:56:25 PM,41.831128542,-87.626041324,"(41.831128542, -87.626041324)"
5988603,HN781949,12/28/2007 03:30:00 PM,008XX N KEDZIE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CURRENCY EXCHANGE,false,false,1311,12,27,23,10,1154891,1905271,2007,02/28/2018 03:56:25 PM,41.895877613,-87.706566627,"(41.895877613, -87.706566627)"
5988604,HN783952,12/29/2007 08:12:00 PM,079XX S JEFFERY BLVD,460,BATTERY,SIMPLE,STREET,true,false,414,4,8,46,08B,1190912,1852820,2007,02/28/2018 03:56:25 PM,41.751151039,-87.575969317,"(41.751151039, -87.575969317)"
5988606,HN784255,12/29/2007 05:00:00 PM,001XX N PINE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1523,15,28,25,7,1139480,1900473,2007,02/28/2018 03:56:25 PM,41.883006284,-87.763285669,"(41.883006284, -87.763285669)"
5988608,HN784170,12/29/2007 11:30:00 PM,098XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2223,22,21,73,08B,1172709,1839753,2007,02/28/2018 03:56:25 PM,41.715713748,-87.643057853,"(41.715713748, -87.643057853)"
5988609,HN782732,12/29/2007 12:30:00 AM,036XX W IRVING PARK RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,true,false,1732,17,33,16,11,1151480,1926338,2007,02/28/2018 03:56:25 PM,41.953754971,-87.718539817,"(41.953754971, -87.718539817)"
5988610,HN783414,12/29/2007 02:15:26 PM,0000X S CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,112,1,42,32,26,1175542,1900239,2007,02/28/2018 03:56:25 PM,41.881630508,-87.630871726,"(41.881630508, -87.630871726)"
5988611,HN784069,12/27/2007 03:30:00 PM,050XX W MONTROSE AVE,460,BATTERY,SIMPLE,APARTMENT,false,true,1624,16,45,15,08B,1142006,1928782,2007,02/28/2018 03:56:25 PM,41.960642738,-87.753306829,"(41.960642738, -87.753306829)"
5988613,HN783011,12/19/2007 12:00:00 PM,0000X W CERMAK RD,890,THEFT,FROM BUILDING,RESIDENCE,false,false,134,1,3,33,6,1176415,1889778,2007,02/28/2018 03:56:25 PM,41.852905207,-87.627981752,"(41.852905207, -87.627981752)"
5988615,HN784357,12/30/2007 02:30:00 AM,001XX W ADAMS ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,true,false,112,1,42,32,6,1174971,1899419,2007,02/28/2018 03:56:25 PM,41.879393185,-87.632992969,"(41.879393185, -87.632992969)"
5988616,HN784342,12/30/2007 02:30:00 AM,089XX S ASHLAND AVE,460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,2221,22,21,73,08B,1167241,1845307,2007,02/28/2018 03:56:25 PM,41.731073326,-87.662925938,"(41.731073326, -87.662925938)"
5988619,HN784471,12/30/2007 05:45:00 AM,090XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,22,21,73,14,1170239,1844922,2007,02/28/2018 03:56:25 PM,41.729952228,-87.651954347,"(41.729952228, -87.651954347)"
5988620,HN783993,12/29/2007 08:10:00 PM,108XX S TORRENCE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,true,true,434,4,10,51,04B,1195566,1833734,2007,02/28/2018 03:56:25 PM,41.698663667,-87.559543749,"(41.698663667, -87.559543749)"
5988621,HN783666,12/29/2007 05:00:00 PM,001XX W CERMAK RD,870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2111,9,25,34,6,1175616,1889758,2007,02/28/2018 03:56:25 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
5988622,HN775116,12/23/2007 07:15:00 PM,113XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,false,false,531,5,9,49,6,1178812,1829941,2007,02/28/2018 03:56:25 PM,41.688651817,-87.621003053,"(41.688651817, -87.621003053)"
5988625,HN780600,12/27/2007 01:00:00 PM,002XX W LAKE ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,113,1,42,32,6,1174640,1901725,2007,02/28/2018 03:56:25 PM,41.885728393,-87.63413935,"(41.885728393, -87.63413935)"
5988627,HN781758,12/28/2007 01:55:00 PM,004XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,LIBRARY,true,false,132,1,2,32,14,1176436,1898416,2007,02/28/2018 03:56:25 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
